prof_id,prof_label,rec_id,x,y,cds2d,output_be,cds3d_1,slopd_1
1,,1,342111.8867645493,4158816.1537760417,0.0,2308.499852988962,0.0,-1.49993087398575
1,,2,342112.78226162004,4158816.5988434483,1.0000000000766776,2308.473668274695,1.0003427609647708,-9.577820885998799
1,,3,342113.67775869084,4158817.0439108545,1.9999999999982292,2308.3049290813715,2.0144792977321324,0.2450963782837301
1,,4,342114.5732557616,4158817.488978261,3.0000000000749067,2308.3092068462506,3.0144884474031324,-3.137913733485331
1,,5,342115.4687528323,4158817.9340456673,3.9999999999443334,2308.2543850979214,4.015990031939436,-8.607769280706906
1,,6,342116.36424990307,4158818.379113074,5.000000000021011,2308.103010613131,5.027382257932336,-7.119101262621726
1,,7,342117.25974697387,4158818.82418048,5.999999999942562,2307.978115462609,6.03515147678508,-1.869190275467824
1,,8,342118.1552440446,4158819.2692478867,7.00000000001924,2307.945480359346,7.035683860128229,-5.6834535179872505
1,,9,342119.05074111535,4158819.714315293,7.999999999888667,2307.8459587492102,8.04062393327832,4.1715330170307965
1,,10,342119.94623818615,4158820.1593826995,9.000000000017469,2307.9188946550626,9.043280228635858,2.2565867909479165
1,,11,342120.8417352569,4158820.604450106,10.000000000094147,2307.95829990125,10.044056314271627,-9.458277740716365
1,,12,342121.73723232764,4158821.0495175123,10.999999999963574,2307.791705783836,11.057838144694658,-2.852833651669738
1,,13,342122.6327293984,4158821.494584919,12.000000000040252,2307.741873255562,12.05907901532845,4.810378631550658
1,,14,342123.5282264692,4158821.939652325,12.999999999961805,2307.8260280230857,13.062613780416365,6.4074167607871475
1,,15,342124.4237235399,4158822.3847197318,14.000000000038483,2307.9383270726257,14.068899563224091,-3.8489855814880247
1,,16,342125.31922061066,4158822.829787138,14.99999999990791,2307.8710483655145,15.071160220024211,-0.9804830142131991
1,,17,342126.21471768146,4158823.2748545446,16.000000000036714,2307.853934038018,16.071306659533576,8.833642157441309
1,,18,342127.1102147522,4158823.7199219507,16.99999999990614,2308.009343510035,17.083310663345515,2.4497960033415245
1,,19,342128.00571182295,4158824.1649893573,17.99999999998282,2308.0521265909383,18.084225441018894,-2.271832480050875
1,,20,342128.9012088937,4158824.610056764,19.000000000059497,2308.012454841305,19.085012055573824,5.356882383747558
1,,21,342129.7967059645,4158825.05512417,19.99999999998105,2308.106223457604,20.089398710824526,-2.6889741324008907
1,,22,342130.6922030352,4158825.500191577,21.000000000057728,2308.0592575186397,21.090501003088477,-0.11745575623408853
1,,23,342131.58770010597,4158825.945258983,21.999999999927155,2308.0572075260966,22.09050310419041,5.873204804223711
1,,24,342132.48319717677,4158826.3903263896,23.00000000005596,2308.160074837659,23.095780023275744,6.87064926955663
1,,25,342133.3786942475,4158826.8353937957,23.999999999925386,2308.28056839795,24.10301321266658,-2.3432989154031936
1,,26,342134.27419131825,4158827.2804612024,25.000000000002064,2308.239647298146,25.10385013073192,-2.1498660626479538
1,,27,342135.16968838905,4158827.7255286085,25.999999999923617,2308.2021074375357,26.10455450315054,-5.927606598408857
1,,28,342136.0651854598,4158828.170596015,27.000000000000295,2308.0982804943264,27.109930071925476,-0.6829951907124571
1,,29,342136.96068253054,4158828.615663422,28.000000000076973,2308.0863594148104,28.11000112554626,-9.334914039153794
1,,30,342137.8561796013,4158829.060730828,28.9999999999464,2307.9219773664804,29.123421797109668,-9.118664787520283
1,,31,342138.7516766721,4158829.5057982346,30.000000000075204,2307.76146918057,30.136221322189428,-11.729544031193923
1,,32,342139.6471737428,4158829.950865641,30.99999999994463,2307.553841324162,31.15754855990294,-7.925218491786707
1,,33,342140.54267081356,4158830.3959330474,32.00000000002131,2307.4146312092744,32.16719179205992,-9.468160824495598
1,,34,342141.43816788436,4158830.8410004536,32.99999999994286,2307.2478598071193,33.181002770704296,-12.24914233067537
1,,35,342142.3336649551,4158831.28606786,34.00000000001953,2307.0307541983298,34.20429884004163,-10.544576023943963
1,,36,342143.22916202585,4158831.731135267,35.00000000009621,2306.8446103141023,35.22147608407958,-7.246523634358254
1,,37,342144.1246590966,4158832.176202673,35.99999999996563,2306.7174559016125,36.229527791262534,-7.038716134177407
1,,38,342145.0201561674,4158832.6212700796,37.00000000009443,2306.5939853724126,37.23712144539029,-11.337147231825368
1,,39,342145.91565323813,4158833.066337486,37.999999999963855,2306.3934913388557,38.257022350983945,-1.3133370876298045
1,,40,342146.8111503089,4158833.5114048924,39.00000000004053,2306.3705652670683,39.257285118920926,-4.1199741758107455
1,,41,342147.7066473797,4158833.9564722986,39.99999999996208,2306.29853396064,40.2598760170189,-14.102575694220562
1,,42,342148.6021444504,4158834.401539705,41.00000000003875,2306.0473035309656,41.29095153750596,-13.510097859537519
1,,43,342149.49764152116,4158834.8466071114,41.99999999990818,2305.807038364992,42.31941026284168,-16.81302577793685
1,,44,342150.3931385919,4158835.291674518,42.99999999998485,2305.5048724815765,43.36406533570238,-8.322654123523188
1,,45,342151.2886356627,4158835.7367419247,44.00000000011365,2305.358584431322,44.374708791083584,-5.678593519253521
1,,46,342152.18413273344,4158836.181809331,44.999999999983075,2305.259148483576,45.379640384498266,-7.4814601039004875
1,,47,342153.0796298042,4158836.6268767375,46.00000000005975,2305.1278251626472,46.38822643178087,-9.692280273622641
1,,48,342153.975126875,4158837.0719441436,46.9999999999813,2304.9570307004587,47.40270696296783,-2.2142810980600545
1,,49,342154.8706239457,4158837.5170115503,48.00000000005797,2304.9183649530496,48.40345420387138,-12.803146401431428
1,,50,342155.76612101647,4158837.9620789564,48.9999999999274,2304.6911127769276,49.428950937796465,-6.786472173528277
1,,51,342156.6616180872,4158838.407146363,50.00000000000407,2304.5721094517544,50.436006939990804,-8.794185498842424
1,,52,342157.557115158,4158838.852213769,50.99999999992562,2304.417405185285,51.44790288815291,-3.4871623999982098
1,,53,342158.45261222875,4158839.297281176,52.000000000002295,2304.3564674586123,52.4497578710149,-8.01595804926627
1,,54,342159.3481092995,4158839.7423485825,53.00000000007897,2304.215642591011,53.4596250125183,-7.801701820582628
1,,55,342160.2436063703,4158840.1874159887,54.00000000000052,2304.0786293705423,54.46896768100425,-5.420606132249973
1,,56,342161.13910344103,4158840.6324833953,55.00000000007719,2303.9837386685394,55.47345971456149,-0.00928413645029612
1,,57,342162.0346005118,4158841.0775508014,55.99999999994662,2303.983576629789,56.473459727559195,-10.639529460441574
1,,58,342162.9300975825,4158841.522618208,57.00000000002329,2303.795717541807,57.49095225190065,-10.351708489495559
1,,59,342163.8255946533,4158841.9676856142,57.99999999994484,2303.6130542996884,58.50749829604441,-5.355459888772644
1,,60,342164.72109172406,4158842.412753021,59.000000000021515,2303.5193107288324,59.51188261353956,-12.022238765665012
1,,61,342165.6165887948,4158842.857820427,59.99999999989094,2303.3063484577515,60.53430763702186,-7.87911248684563
1,,62,342166.5120858656,4158843.3028878337,61.00000000001974,2303.1679585474226,61.54383810587282,-7.564568560245369
1,,63,342167.40758293634,4158843.7479552403,62.00000000009641,2303.035159412803,62.55261737325945,-9.262160992925425
1,,64,342168.3030800071,4158844.1930226465,62.99999999996584,2302.872081184538,63.565827375318705,-6.004049676221832
1,,65,342169.1985770779,4158844.638090053,64.00000000009464,2302.766905487747,64.57134312728535,-10.422132274809075
1,,66,342170.0940741486,4158845.0831574593,64.99999999996407,2302.582971821965,65.58811822195808,-1.4857779383764016
1,,67,342170.98957121937,4158845.528224866,66.00000000004076,2302.5570342907927,66.58845454324042,3.4680197755483775
1,,68,342171.8850682901,4158845.973292272,66.99999999991019,2302.6176366817876,67.59028918505172,-0.17032422639352093
1,,69,342172.7805653609,4158846.4183596787,68.000000000039,2302.614663954484,68.59029360372456,-10.071490079050951
1,,70,342173.67606243165,4158846.863427085,68.99999999990843,2302.4370501591034,69.60594445911158,-9.516940666972307
1,,71,342174.5715595024,4158847.3084944915,69.9999999999851,2302.2694035847235,70.61989977077708,-8.864743189066756
1,,72,342175.4670565732,4158847.753561898,71.00000000011391,2302.113438140174,71.63198930246445,-9.798108247253221
1,,73,342176.36255364394,4158848.1986293043,71.99999999998334,2301.9407421496544,72.64679169942671,-9.803135195794873
1,,74,342177.2580507147,4158848.643696711,73.00000000006003,2301.7679558042723,73.66160947681527,-0.4253456577416732
1,,75,342178.1535477854,4158849.088764117,73.99999999992946,2301.760531985708,74.66163703284607,-10.309482575783669
1,,76,342179.0490448562,4158849.5338315237,75.00000000005826,2301.5786302124175,75.6780465248245,-6.447593411670417
1,,77,342179.94454192696,4158849.97889893,75.9999999999277,2301.4656210489516,76.68441180183186,-3.5333811507295536
1,,78,342180.8400389977,4158850.4239663365,77.00000000000438,2301.403873617433,77.68631636088551,2.1020725983854636
1,,79,342181.7355360685,4158850.8690337427,77.99999999992593,2301.4405781751707,78.68698974636243,-1.3270064589998545
1,,80,342182.63103313925,4158851.3141011493,79.00000000000261,2301.4174134011396,79.68725801383334,-0.10616748988378716
1,,81,342183.52653021,4158851.759168556,80.0000000000793,2301.4155604267617,80.68725973066557,-7.347303851857607
1,,82,342184.4220272807,4158852.204235962,80.99999999994873,2301.2866182268804,81.69553850692196,-8.708990036698497
1,,83,342185.3175243515,4158852.6493033688,82.00000000007753,2301.1334361402432,82.70720285438317,0.8946164140801769
1,,84,342186.21302142227,4158853.094370775,82.99999999994697,2301.1490514112156,83.70732476516525,-7.567264369360366
1,,85,342187.108518493,4158853.5394381816,84.00000000002365,2301.016204395783,84.71611033686159,-11.009619181675902
1,,86,342188.0040155638,4158853.9845055877,84.9999999999452,2300.8216498512115,85.73486029178503,-1.615721048993281
1,,87,342188.89951263455,4158854.4295729944,86.00000000002188,2300.793442721753,86.73525803383848,6.735307309265482
1,,88,342189.7950097053,4158854.8746404005,86.99999999989132,2300.911540501136,87.74220742940616,3.555442240242956
1,,89,342190.69050677604,4158855.319707807,87.999999999968,2300.9736744485663,88.74413588372643,-6.483634223748705
1,,90,342191.58600384684,4158855.764775214,89.0000000000968,2300.860028175464,89.75057290393568,-1.3343022434577219
1,,91,342192.4815009176,4158856.20984262,89.99999999996624,2300.8367359972717,90.75084412980584,7.169516966204315
1,,92,342193.3769979883,4158856.6549100266,91.00000000004292,2300.962524891982,91.75872450275979,-3.157391195409935
1,,93,342194.2724950591,4158857.0999774328,91.99999999996447,2300.9073621697603,92.76024480997577,-18.83593501087822
1,,94,342195.16799212986,4158857.5450448394,93.00000000004115,2300.566234382312,93.81682806155739,-4.503072909469559
1,,95,342196.0634892006,4158857.9901122455,93.99999999991059,2300.487478710685,94.8199244953823,-5.914090785356926
1,,96,342196.95898627135,4158858.435179652,94.99999999998727,2300.3838902000402,95.82527546876969,4.7272562156356805
1,,97,342197.85448334215,4158858.880247059,96.00000000011607,2300.4665841107526,96.8286887849692,-15.120568244453898
1,,98,342198.7499804129,4158859.325314465,96.9999999999855,2300.1963782469006,97.86455132826288,-25.550163529921825
1,,99,342199.64547748363,4158859.7703818716,98.00000000006219,2299.7183275606717,98.9729431627498,-18.028582342420858
1,,100,342200.54097455443,4158860.215449278,98.99999999998374,2299.3928562533983,100.02457597495248,-11.45178723866123
1,,101,342201.4364716252,4158860.6605166844,100.00000000006042,2299.1902801064866,101.04488822884879,-9.867833837794683
1,,102,342202.3319686959,4158861.1055840906,100.99999999992986,2299.0163306168474,102.0599046940771,-15.224291133135054
